address,area,city,community_name,listing_title,municipal_district,price,province,rooms,url
新沂市人民路与临沭路交汇处(城投大厦...,,新沂,,"
					
					碧桂园大都会
						",城南新城,"
							,9980,元/㎡(单价),
							
						",,,https:http://xinyi.newhouse.fang.com/loupan/1833123390.htm
钟吾路116号,,新沂,,"
					
					时代锦宸
						",新沂市,"
						,价格待定,
					",,,https:http://xinyi.newhouse.fang.com/loupan/1833123426.htm
钟吾路新戴河南侧(莱茵名菌)北侧,—94~117平米,新沂,,"
					
					巴塞罗那
						",城南新城,"
							,7700,元/㎡(单价),
							
						",,二居/三居,https:http://xinyi.newhouse.fang.com/loupan/1834199772.htm
[undefined]城南新城钟吾南路与马陵山路交汇处,—100~140平米,新沂,,"
					
					新沂碧桂园
						",城南新城,"
							,9050,元/㎡(单价),
							
						",,三居/四居,https:http://xinyi.newhouse.fang.com/loupan/1833123282.htm
新安街道新安路128号,,新沂,,"
					
					弘元天樾雅苑
						",新沂,"
						,价格待定,
					",,,https:http://xinyi.newhouse.fang.com/loupan/1811201480.htm
新安路128号嘉瑞家园天悦幼儿园对面,,新沂,,"
					
					弘元大诚·天樾
						",新沂市,"
						,价格待定,
					",,,https:http://xinyi.newhouse.fang.com/loupan/1833123422.htm
新安街道青年路28号,,新沂,,"
					
					宸望华府
						",新沂,"
						,价格待定,
					",,,https:http://xinyi.newhouse.fang.com/loupan/1811203498.htm
黄沭路和市府东路交汇处往南300米,,新沂,,"
					
					万城花开
						",沭东新城,"
							,6900,元/㎡(单价),
							
						",,,https:http://xinyi.newhouse.fang.com/loupan/1833123406.htm
新沂市北沟街道天目山路与新东路交汇处...,—115~129平米,新沂,,"
					
					明发桃源名著
						",沭东新城,"
							,7680,元/㎡(单价),
							
						",,三居/四居,https:http://xinyi.newhouse.fang.com/loupan/1833123292.htm
新沂市郯新路218号,—107~268平米,新沂,,"
					
					珑珺紫园
						",城北新城,"
							,8500,元/㎡(单价),
							
						",,三居/四居,https:http://xinyi.newhouse.fang.com/loupan/1833123290.htm
新沂市轻工路与北京路交会处,,新沂,,"
					
					恒大观澜府
						",城南新城,"
							,8550,元/㎡(单价),
							
						",,,https:http://xinyi.newhouse.fang.com/loupan/1833123408.htm
文昌市清澜开发区昌海南路6号,—100~187平米,文昌,,"
					
					长征·清澜一贝
						",文昌,"
							,15000,元/㎡(单价),
							
						",,二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5010174856.htm
市昌洒镇昌洒村委会堆泰村60号,,文昌,,"
					
					海南合景云上
						",文昌,"
							,14000,元/㎡(单价),
							
						",,,https:http://wenchang.newhouse.fang.com/loupan/5010174944.htm
清澜开发区惠民路西段北侧市政府旁,—61~90平米,文昌,,"
					
					蓝湖海韵
						",文昌,"
							,13000,元/㎡(单价),
							
						",,二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5011037210.htm
文航路117号,—102~131平米,文昌,,"
					
					帝景湾
						",文昌,"
							,13800,元/㎡(单价),
							
						",,三居/四居,https:http://wenchang.newhouse.fang.com/loupan/5011257640.htm
海南文昌高隆湾旅游度假区高隆大道,—103~123平米,文昌,,"
					
					融创高隆湾
						",文昌,"
							,14000,元/㎡(单价),
							
						",,二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5010173810.htm
海南省文昌市清澜开发区高隆路307,—56~117平米,文昌,,"
					
					海的理想
						",文昌,"
							,16000,元/㎡(单价),
							
						",,一居/二居,https:http://wenchang.newhouse.fang.com/loupan/5010934624.htm
海南文昌铜鼓岭国际生态旅游区(钻石大...,—100~127平米,文昌,,"
					
					鲁能山海天泰山7号
						",文昌,"
							,14000,元/㎡(单价),
							
						",,三居,https:http://wenchang.newhouse.fang.com/loupan/5010171870.htm
月亮湾北部起步示范区,—62~96平米,文昌,,"
					
					荣昱·月亮湾
						",文昌,"
							,13000,元/㎡(单价),
							
						",,一居/二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5011170756.htm
文城云逸路南侧(文昌中学初中部对面),—41~58平米,文昌,,"
					
					义方家园
						",文昌,"
							,13500,元/㎡(单价),
							
						",,一居/二居,https:http://wenchang.newhouse.fang.com/loupan/5010322268.htm
东郊镇建华山村椰林湾路8号,,文昌,,"
					
					东郊椰林壹号
						",文昌,"
							,13500,元/㎡(单价),
							
						",,,https:http://wenchang.newhouse.fang.com/loupan/5010173768.htm
文昌市文蔚东一横路13号(文昌政务中...,—45平米,文昌,,"
					
					铂湾公馆
						",文昌,"
							,45,万元/套起(总价),
							
						",,一居/二居,https:http://wenchang.newhouse.fang.com/loupan/5010174100.htm
海南省文昌市云逸路与教育东路交叉口,—48~51平米,文昌,,"
					
					耀龄文化广场
						",文昌,"
							,16000,元/㎡(单价),
							
						",,二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5010173840.htm
碧桂园路11号,,文昌,,"
					
					碧桂园椰城·林语轩
						",文昌,"
						,价格待定,
					",,,https:http://wenchang.newhouse.fang.com/loupan/5010174126.htm
月亮湾北部起步区,/,文昌,,"
					
					和威月光海岸
						",文昌,"
						,价格待定,
					",,一居/二居,https:http://wenchang.newhouse.fang.com/loupan/5010171778.htm
庆龄路北段(八门湾红树林旁),—65~131平米,文昌,,"
					
					碧水南湾
						",文昌,"
							,9500,元/㎡(单价),
							
						",,二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5011100018.htm
海南省文昌市龙楼镇淇水湾大道6号,—111~150平米,文昌,,"
					
					淇水湾·熙墅
						",文昌,"
							,27000,元/㎡(单价),
							
						",,二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5010174008.htm
海南省文昌市昌洒镇月亮湾起步区,—100~149平米,文昌,,"
					
					鼎胜月亮湾
						",文昌,"
							,11000,元/㎡(单价),
							
						",,三居,https:http://wenchang.newhouse.fang.com/loupan/5010174000.htm
清澜开发区文清大道北侧(椰子大观园旁...,—102~105平米,文昌,,"
					
					鸿嘉金龙湾
						",文昌,"
							,14000,元/㎡(单价),
							
						",,三居,https:http://wenchang.newhouse.fang.com/loupan/5011227624.htm
文蔚路169号,—48~71平米,文昌,,"
					
					航天现代城
						",文昌,"
							,13000,元/㎡(单价),
							
						",,二居/三居/四居,https:http://wenchang.newhouse.fang.com/loupan/5011099190.htm
高隆湾旅游度假区疏港路127号,—105~120平米,文昌,,"
					
					荣申·天玺湾
						",文昌,"
						,价格待定,
					",,三居,https:http://wenchang.newhouse.fang.com/loupan/5010175674.htm
乌鲁木齐市经济开发区高铁新区经济合作...,—42~144平米,吐鲁番,,"
					
					力鼎新城
						",高昌区,"
							,4700,元/㎡(单价),
							
						",,一居/二居/三居/四居,https:http://tulufan.newhouse.fang.com/loupan/4013213570.htm
乌鲁木齐新市区喀什路与文光路交汇处,—72~89平米,吐鲁番,,"
					
					万科·四季花城
						",高昌区,"
							,6100,元/㎡(单价),
							
						",,二居/三居,https:http://tulufan.newhouse.fang.com/loupan/4013213552.htm
乌鲁木齐市新市区鲤鱼山北路88号,—142~208平米,吐鲁番,,"
					
					万科金域华府二期
						",高昌区,"
							,7500,元/㎡(单价),
							
						",,四居,https:http://tulufan.newhouse.fang.com/loupan/4013213554.htm
乌鲁木市齐西山路276号(友好超市西...,—92~139平米,吐鲁番,,"
					
					中豪·润园
						",高昌区,"
							,6000,元/㎡(单价),
							
						",,三居,https:http://tulufan.newhouse.fang.com/loupan/4013213578.htm
新医路西延路旁,—71~135平米,吐鲁番,,"
					
					中城国际城
						",高昌区,"
							,5000,元/㎡(单价),
							
						",,二居/三居,https:http://tulufan.newhouse.fang.com/loupan/4013213560.htm
乌鲁木齐市新市区北京北路乌奎向北两公...,—90~109平米,吐鲁番,,"
					
					和興·北城大观
						",高昌区,"
							,4900,元/㎡(单价),
							
						",,二居/三居,https:http://tulufan.newhouse.fang.com/loupan/4013213584.htm
观园路241号,—85~303平米,吐鲁番,,"
					
					百商·托斯卡纳小城
						",高昌区,"
							,6300,元/㎡(单价),
							
						",,二居/三居/四居/五居,https:http://tulufan.newhouse.fang.com/loupan/4013213596.htm
众兴路与上海路交汇处,—105~170平米,泗阳,,"
					
					明发首府
						",城中,"
							,6800,元/㎡(单价),
							
						",,三居/四居,https:http://siyang.newhouse.fang.com/loupan/1860159518.htm
泗阳县人民路8号,—44~141平米,泗阳,,"
					
					亿阳国际二期
						",城中,"
							,8600,元/㎡(单价),
							
						",,一居/三居/四居,https:http://siyang.newhouse.fang.com/loupan/1860159546.htm
洪泽湖大道与朝霞路交汇处,—122~139平米,泗阳,,"
					
					宇业·东方红郡
						",城东,"
							,5800,元/㎡(单价),
							
						",,三居/四居,https:http://siyang.newhouse.fang.com/loupan/1860159544.htm
北京路与洪泽湖大道交汇处,—108~143平米,泗阳,,"
					
					佳源·四季公馆
						",城东,"
							,8200,元/㎡(单价),
							
						",,三居/四居,https:http://siyang.newhouse.fang.com/loupan/1860159532.htm
泗阳县洋河路与银河路交汇处,—120~154平米,泗阳,,"
					
					富园·檀悦
						",城中,"
							,7800,元/㎡(单价),
							
						",,三居,https:http://siyang.newhouse.fang.com/loupan/1860159564.htm
众兴路北侧三院西侧,—100~144平米,泗阳,,"
					
					锦程文锦苑
						",城东,"
							,6600,元/㎡(单价),
							
						",,三居/四居,https:http://siyang.newhouse.fang.com/loupan/1860159520.htm
解放路西侧原县委西大院旁,—122~126平米,泗阳,,"
					
					芙蓉苑
						",城中,"
							,7700,元/㎡(单价),
							
						",,三居,https:http://siyang.newhouse.fang.com/loupan/1860159550.htm
泗阳县解放路与长春路交汇处,—111~204平米,泗阳,,"
					
					富园名都
						",城中,"
							,7200,元/㎡(单价),
							
						",,三居/四居/五居,https:http://siyang.newhouse.fang.com/loupan/1860159540.htm
泗阳县解放北路1号,—108~142平米,泗阳,,"
					
					碧桂园·泗都府
						",城中,"
							,8500,元/㎡(单价),
							
						",,三居/四居,https:http://siyang.newhouse.fang.com/loupan/1860159562.htm
泗阳县人民路与银河路交汇处(中央商场...,—93~118平米,泗阳,,"
					
					瑞禾阳光城二期
						",城中,"
							,8200,元/㎡(单价),
							
						",,三居,https:http://siyang.newhouse.fang.com/loupan/1860159556.htm
淮海中路与桃园中路交汇处,,泗阳,,"
					
					泗阳碧桂园峰汇
						",泗阳县,"
							,12500,元/㎡(单价),
							
						",,,https:http://siyang.newhouse.fang.com/loupan/1814200880.htm
泗阳县大桥南首东侧,—108~200平米,泗阳,,"
					
					碧桂园·玖珑湾
						",城南,"
							,7500,元/㎡(单价),
							
						",,三居/四居,https:http://siyang.newhouse.fang.com/loupan/1860159568.htm
洋河路与北京路交汇处,—100~129平米,泗阳,,"
					
					泗阳吾悦广场
						",城西,"
							,7200,元/㎡(单价),
							
						",,三居,https:http://siyang.newhouse.fang.com/loupan/1860159536.htm
朝霞路与洪泽湖大道交汇处,—105~137平米,泗阳,,"
					
					东方明珠尚书苑
						",城东,"
							,6000,元/㎡(单价),
							
						",,三居/四居,https:http://siyang.newhouse.fang.com/loupan/1860159534.htm
西安路与幸福路交汇处(罗马都市东南角...,—116~138平米,泗阳,,"
					
					华阳康城
						",城西,"
							,6000,元/㎡(单价),
							
						",,三居,https:http://siyang.newhouse.fang.com/loupan/1860159526.htm
泗阳县滨河大道(东临桃源南路),—92~167平米,泗阳,,"
					
					运河名门府二期
						",城中,"
							,9300,元/㎡(单价),
							
						",,二居/三居/四居,https:http://siyang.newhouse.fang.com/loupan/1860159560.htm
文城东路8号,—95~235平米,泗阳,,"
					
					飞翔·新城首府
						",城东,"
							,7000,元/㎡(单价),
							
						",,三居/四居/五居/五居以上,https:http://siyang.newhouse.fang.com/loupan/1860159514.htm
泗阳县淮海西路与西康中路交叉口,—94~130平米,泗阳,,"
					
					康桥水岸二期
						",城西,"
							,5500,元/㎡(单价),
							
						",,二居/三居,https:http://siyang.newhouse.fang.com/loupan/1860159558.htm
人民路与长春路交汇处西侧,—101~124平米,泗阳,,"
					
					锦绣江南二期
						",城中,"
							,8600,元/㎡(单价),
							
						",,三居,https:http://siyang.newhouse.fang.com/loupan/1860159552.htm
宿迁泗阳县城南商务中心南对面,,泗阳,,"
					
					桃源湖·宝莲城
						",城南,"
							,13000,元/㎡(单价),
							
						",,,https:http://siyang.newhouse.fang.com/loupan/1860159566.htm
中国·海南·文昌,—78~150平米,文昌,,"
					
					鲁能山海天
						",文昌,"
							,14000,元/㎡(单价),
							
						",,二居/三居/四居,https:http://wenchang.newhouse.fang.com/loupan/5011176502.htm
市高隆湾旅游度假区,,文昌,,"
					
					碧桂园舒漫的海
						",文昌,"
							,8000,元/㎡(单价),
							
						",,,https:http://wenchang.newhouse.fang.com/loupan/5010174874.htm
海南文昌龙楼镇铜鼓北路,—108~138平米,文昌,,"
					
					雅居乐星光城
						",文昌,"
							,8888,元/㎡(单价),
							
						",,二居/三居/四居,https:http://wenchang.newhouse.fang.com/loupan/5010173812.htm
清澜开发区高隆湾片区滨海街1号,—42~123平米,文昌,,"
					
					清澜半岛
						",文昌,"
							,25000,元/㎡(单价),
							
						",,一居/二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5011111904.htm
海南文昌月亮湾国际旅游度假区,—51~138平米,文昌,,"
					
					世茂·怒放海
						",文昌,"
							,11000,元/㎡(单价),
							
						",,一居/二居/三居/四居,https:http://wenchang.newhouse.fang.com/loupan/5011104696.htm
海口市三江镇琼文大道369号(江东新...,—109~136平米,文昌,,"
					
					雅居乐·江东紫航一号
						",海口,"
							,14500,元/㎡(单价),
							
						",,二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5010174132.htm
文城镇清澜开发区高隆大道323号,—59~90平米,文昌,,"
					
					宇诚·椰风浪琴
						",文昌,"
							,16000,元/㎡(单价),
							
						",,二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5010171620.htm
文昌市文城镇航天大道北侧地段,—103~132平米,文昌,,"
					
					方圆·雅颂府
						",文昌,"
							,12500,元/㎡(单价),
							
						",,三居/四居,https:http://wenchang.newhouse.fang.com/loupan/5010174128.htm
文昌市文城镇清澜开发区高隆大道311...,—100~117平米,文昌,,"
					
					迈陈·海悦阁
						",文昌,"
							,13000,元/㎡(单价),
							
						",,三居,https:http://wenchang.newhouse.fang.com/loupan/5010174088.htm
清澜镇文府路与高隆路交叉口北侧,,文昌,,"
					
					碧桂园·高隆湾
						",文昌,"
							,7800,元/㎡(单价),
							
						",,,https:http://wenchang.newhouse.fang.com/loupan/5010174122.htm
月亮湾北部起步区,—101~125平米,文昌,,"
					
					合景·月亮湾
						",文昌,"
							,14000,元/㎡(单价),
							
						",,三居,https:http://wenchang.newhouse.fang.com/loupan/5011101076.htm
清澜开发区高隆湾旅游大道,—48~245平米,文昌,,"
					
					海拓澜湾
						",文昌,"
							,46,万元/套起(总价),
							
						",,一居/二居/五居,https:http://wenchang.newhouse.fang.com/loupan/5010938476.htm
清澜高隆湾旅游大道一环西,—54~74平米,文昌,,"
					
					白金海岸
						",文昌,"
							,17000,元/㎡(单价),
							
						",,一居/二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5010136062.htm
文昌航天大道199号,,文昌,,"
					
					众润成·云麓
						",文昌,"
							,12000,元/㎡(单价),
							
						",,,https:http://wenchang.newhouse.fang.com/loupan/5010175696.htm
高隆湾高隆路与文府路交汇处,—90平米,文昌,,"
					
					中国铁建·书香小镇
						",文昌,"
							,14000,元/㎡(单价),
							
						",,二居,https:http://wenchang.newhouse.fang.com/loupan/5011118700.htm
文府路137号,—45~122平米,文昌,,"
					
					波溪丽亚湾
						",文昌,"
							,15200,元/㎡(单价),
							
						",,一居/二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5010588382.htm
铜鼓岭国际生态旅游区钻石大道北侧(进...,—140~154平米,文昌,,"
					
					海南文昌·伴海云山
						",文昌,"
							,11000,元/㎡(单价),
							
						",,二居/三居,https:http://wenchang.newhouse.fang.com/loupan/5010175726.htm
高隆湾1号东(高隆湾南300米),/,文昌,,"
					
					高龙湾1号
						",文昌,"
						,价格待定,
					",,二居/四居,https:http://wenchang.newhouse.fang.com/loupan/5010999938.htm
文昌航天大道清华附中文昌中学正对面,,文昌,,"
					
					和泓·星云谷
						",文昌,"
							,10000,元/㎡(单价),
							
						",,,https:http://wenchang.newhouse.fang.com/loupan/5010174926.htm
文城镇文蔚路88号,—102~108平米,文昌,,"
					
					中鼎·瓏璟
						",文昌,"
							,13000,元/㎡(单价),
							
						",,三居,https:http://wenchang.newhouse.fang.com/loupan/5010174112.htm
任丘市胜利路与北站路交口北行500米...,—107~142平米,任丘,,"
					
					凯德百合丽湾
						",任丘市,"
							,8080,元/㎡(单价),
							
						",,三居/四居,https:http://renqiu.newhouse.fang.com/loupan/1318138329.htm
任丘市北站西路与黄山道(规划中)交叉...,,任丘,,"
					
					绿城·诚园
						",任丘市,"
						,价格待定,
					",,,https:http://renqiu.newhouse.fang.com/loupan/1318138369.htm
任丘市裕华路与会战北道交汇处北行30...,—87~138平米,任丘,,"
					
					领颂湾
						",新华路街道,"
							,8900,元/㎡(单价),
							
						",,二居/三居,https:http://renqiu.newhouse.fang.com/loupan/1346197105.htm
北站路与106国道交叉口,—129~139平米,任丘,,"
					
					孔雀城·铂宫
						",西环路街道,"
						,价格待定,
					",,三居/四居,https:http://renqiu.newhouse.fang.com/loupan/1346197109.htm
沧州市任丘市渤海西路,—77~139平米,任丘,,"
					
					新区第一城
						",西环路街道,"
							,11000,元/㎡(单价),
							
						",,二居/三居/四居,https:http://renqiu.newhouse.fang.com/loupan/1346197113.htm
[undefined]新华路街道106国道西侧、东风路北侧、渤海路南侧,,任丘,,"
					
					任丘万锦新城
						",新华路街道,"
							,11000,元/㎡(单价),
							
						",,,https:http://renqiu.newhouse.fang.com/loupan/1346197121.htm
泰山北道安庄市场路口北行80米路东,—64平米,任丘,,"
					
					丽升佳园
						",新华路街道,"
							,8500,元/㎡(单价),
							
						",,二居,https:http://renqiu.newhouse.fang.com/loupan/1346197137.htm
"御景嘉园位于旷工公园北,京开渠西",—92~270平米,任丘,,"
					
					御景嘉园
						",青塔乡,"
							,11500,元/㎡(单价),
							
						",,二居/三居/五居,https:http://renqiu.newhouse.fang.com/loupan/1346197117.htm
北站西路与昆仑南道交汇处,,任丘,,"
					
					任丘万达广场
						",新华路街道,"
						,价格待定,
					",,,https:http://renqiu.newhouse.fang.com/loupan/1346197203.htm
创业路与规划庐山道交汇处东星家居广场...,,任丘,,"
					
					宏宇·璟宸雅著
						",任丘,"
						,价格待定,
					",,,https:http://renqiu.newhouse.fang.com/loupan/1346197215.htm
京开道与中华路交叉口,,任丘,,"
					
					庆丰温泉高层
						",中华路街道,"
							,12000,元/㎡(单价),
							
						",,,https:http://renqiu.newhouse.fang.com/loupan/1346197131.htm
华北石油管理局机关小区院内幼儿园东侧,—100~162平米,任丘,,"
					
					幸福家园.局机关小区
						",西环路街道,"
							,12000,元/㎡(单价),
							
						",,三居,https:http://renqiu.newhouse.fang.com/loupan/1346197181.htm
裕华路与会战道交叉口(老政府),,任丘,,"
					
					任丘悦城
						",永丰路街道,"
						,价格待定,
					",,,https:http://renqiu.newhouse.fang.com/loupan/1346197101.htm
胜利路与北站路交汇处,,任丘,,"
					
					上风上水合生汇
						",任丘,"
						,价格待定,
					",,,https:http://renqiu.newhouse.fang.com/loupan/1346197209.htm
规划东风路与规划黄山道东南侧,,任丘,,"
					
					绿城诚园
						",任丘,"
						,价格待定,
					",,,https:http://renqiu.newhouse.fang.com/loupan/1346197211.htm
建设西路友谊医院东行20米路南,—89~127平米,任丘,,"
					
					任丘国际城
						",永丰路街道,"
							,10000,元/㎡(单价),
							
						",,二居/三居,https:http://renqiu.newhouse.fang.com/loupan/1346197103.htm
会战道南道,,任丘,,"
					
					任南.金盾佳苑
						",新华路街道,"
							,9500,元/㎡(单价),
							
						",,,https:http://renqiu.newhouse.fang.com/loupan/1346197163.htm
"东风路南侧,矿山公园东侧",,任丘,,"
					
					中央公园广场
						",西环路街道,"
						,价格待定,
					",,,https:http://renqiu.newhouse.fang.com/loupan/1346197171.htm
"106国道西侧,北站路北侧",,任丘,,"
					
					石油新城
						",西环路街道,"
						,价格待定,
					",,,https:http://renqiu.newhouse.fang.com/loupan/1346197199.htm
任丘市议论堡乡大征村西,,任丘,,"
					
					和谐家园
						",议论堡乡,"
						,价格待定,
					",,,https:http://renqiu.newhouse.fang.com/loupan/1346197195.htm
"滁州高铁站,儒林路与前进路交叉口向西",—96~130平米,全椒,,"
					
					碧桂园·罗马世纪城
						",南谯区,"
							,4188,元/㎡(单价),
							
						",,三居/四居,https:http://quanjiao.newhouse.fang.com/loupan/2119137246.htm
全椒县高铁站旁万福路555号,—98~140平米,全椒,,"
					
					雅居乐·御宾府
						",全椒县,"
							,5980,元/㎡(单价),
							
						",,三居/四居,https:http://quanjiao.newhouse.fang.com/loupan/2119198958.htm
椒陵大道与千佛庵路交汇处,—99~195平米,全椒,,"
					
					国建·长江院子
						",全椒县,"
							,5400,元/㎡(单价),
							
						",,三居/五居,https:http://quanjiao.newhouse.fang.com/loupan/2119198966.htm
安徽省滁州市全椒县儒林路与万福路交叉...,—115~248平米,全椒,,"
					
					江海·紫金城
						",全椒县,"
							,6600,元/㎡(单价),
							
						",,三居/四居/五居/五居以上,https:http://quanjiao.newhouse.fang.com/loupan/2119198696.htm
经三路与大石潭路交汇处,—92~175平米,全椒,,"
					
					江海·颐和田园
						",全椒县,"
							,5800,元/㎡(单价),
							
						",,三居/四居,https:http://quanjiao.newhouse.fang.com/loupan/2119198960.htm
滁州大道与全宁大道(纬二路)交口,—54~119平米,全椒,,"
					
					宁滁恒大文化旅游城
						",全椒县,"
							,5600,元/㎡(单价),
							
						",,一居/二居/三居/四居,https:http://quanjiao.newhouse.fang.com/loupan/2119199088.htm
滁州市全椒县站东路东100米,—123~140平米,全椒,,"
					
					金大地时代公馆
						",全椒县,"
							,8500,元/㎡(单价),
							
						",,四居,https:http://quanjiao.newhouse.fang.com/loupan/2119198716.htm
襟襄北路6号,—148~226平米,全椒,,"
					
					中天澄园
						",全椒县,"
							,9000,元/㎡(单价),
							
						",,四居,https:http://quanjiao.newhouse.fang.com/loupan/2119199104.htm
十字镇前进路99号,,全椒,,"
					
					碧桂园奥能罗马世纪城二期
						",全椒县,"
							,4188,元/㎡(单价),
							
						",,,https:http://quanjiao.newhouse.fang.com/loupan/2119199242.htm
滁州南}39;高铁旁}39;滁州大道...,—53~109平米,全椒,,"
					
					宁滁恒大国际健康城
						",全椒县,"
							,6095,元/㎡(单价),
							
						",,一居/二居/三居,https:http://quanjiao.newhouse.fang.com/loupan/2119199090.htm
椒陵大道与传塘路交叉口,—85~139平米,全椒,,"
					
					明发碧桂园桃源府邸
						",全椒县,"
							,5988,元/㎡(单价),
							
						",,三居/四居,https:http://quanjiao.newhouse.fang.com/loupan/2119199118.htm
"儒学路与南三路交汇处,全椒新人民医院...",,全椒,,"
					
					国建·理想城
						",县城,"
							,5200,元/㎡(单价),
							
						",,,https:http://quanjiao.newhouse.fang.com/loupan/2136157234.htm
丰乐大道与纬五路交叉口向东500米,—98~118平米,全椒,,"
					
					蓝光.雍锦湾
						",全椒县,"
							,5500,元/㎡(单价),
							
						",,二居/三居,https:http://quanjiao.newhouse.fang.com/loupan/2119198766.htm
万福路与李马路交口(南屏中学西侧),—112~138平米,全椒,,"
					
					尚泽·壹号院
						",县城,"
						,价格待定,
					",,二居/三居/四居,https:http://quanjiao.newhouse.fang.com/loupan/2136157248.htm
儒学路与南三路交汇处,—95~113平米,全椒,,"
					
					国建理想湾
						",全椒县,"
							,5300,元/㎡(单价),
							
						",,三居,https:http://quanjiao.newhouse.fang.com/loupan/2119199038.htm
襟襄南路1号,—98~136平米,全椒,,"
					
					锦襄茗苑
						",全椒县,"
							,5300,元/㎡(单价),
							
						",,三居/四居,https:http://quanjiao.newhouse.fang.com/loupan/2119199126.htm
城东椒陵大道8号(笔峰中学正对面),,全椒,,"
					
					励骏·金陵府
						",县城,"
							,4500,元/㎡(单价),
							
						",,,https:http://quanjiao.newhouse.fang.com/loupan/2136157236.htm
县城,,全椒,,"
					
					经纬壹品
						",县城,"
						,价格待定,
					",,,https:http://quanjiao.newhouse.fang.com/loupan/2136157230.htm
襄河镇椒陵大道1888号,—106~122平米,全椒,,"
					
					东沅·青山郡
						",全椒县,"
							,5800,元/㎡(单价),
							
						",,三居,https:http://quanjiao.newhouse.fang.com/loupan/2119199028.htm
港口路与内环路交叉口,,全椒,,"
					
					水岸臻品
						",县城,"
							,3800,元/㎡(单价),
							
						",,,https:http://quanjiao.newhouse.fang.com/loupan/2136157244.htm
木鱼镇龙降坪,,神农架,,"
					
					神农架·龙降坪
						",木鱼,"
						,价格待定,
					",,,https:http://shennongjia.newhouse.fang.com/loupan/2630181352.htm
[二至中环]新华镇墨水湖北路与汉桥路的交汇处约800米(二环汉桥路出口),,神农架,,"
					
					钰龙旭辉半岛
						",新华镇,"
						,价格待定,
					",,,https:http://shennongjia.newhouse.fang.com/loupan/2631284560.htm
中国海南儋州滨海新区滨海大道中国海南...,—44~440平米,神农架,,"
					
					中国海南海花岛
						",阳日镇,"
							,5688,元/㎡(单价),
							
						",,一居/三居/五居/五居以上,https:http://shennongjia.newhouse.fang.com/loupan/2631284582.htm
百花坪,,神农架,,"
					
					鄂旅投·神农壹号院
						",松柏,"
						,价格待定,
					",,,https:http://shennongjia.newhouse.fang.com/loupan/2630181354.htm
[内环以内]松柏镇秦园东路与沙湖大道交汇处(沙湖公园琴园正对面),,神农架,,"
					
					金沙泊岸
						",松柏镇,"
						,价格待定,
					",,,https:http://shennongjia.newhouse.fang.com/loupan/2631284580.htm
[二至中环]松柏镇浅水湾路9号(机场二路与浅水湾路的交汇处),,神农架,,"
					
					万科翡翠云台
						",松柏镇,"
						,价格待定,
					",,,https:http://shennongjia.newhouse.fang.com/loupan/2631284570.htm
[二至中环]松柏镇龙阳大道陶家岭(地铁3号线陶家岭站c2出口处),—79~108平米,神农架,,"
					
					万科汉阳国际D壹区
						",松柏镇,"
						,价格待定,
					",,二居/三居,https:http://shennongjia.newhouse.fang.com/loupan/2631284564.htm
[中环以外]阳日镇地铁6号线假日广场站(金银湖南一街与环湖西路交汇处),,神农架,,"
					
					金湖听语
						",阳日镇,"
						,价格待定,
					",,,https:http://shennongjia.newhouse.fang.com/loupan/2631284574.htm
沿江大道与白沙路交汇处,,神农架,,"
					
					中建宜昌之星
						",松柏,"
						,价格待定,
					",,,https:http://shennongjia.newhouse.fang.com/loupan/2630181360.htm
[二至中环]阳日镇解放大道与古田二路的交汇处(古田二路轻轨站a出口旁),—49~85平米,神农架,,"
					
					凯德西城
						",阳日镇,"
						,价格待定,
					",,二居/三居,https:http://shennongjia.newhouse.fang.com/loupan/2631284562.htm
滁州南·高铁站旁·滁州大道和纬二路交...,—72~117平米,全椒,,"
					
					宁滁恒大世纪梦幻城
						",全椒县,"
							,5499,元/㎡(单价),
							
						",,二居/三居,https:http://quanjiao.newhouse.fang.com/loupan/2119199082.htm
全椒城南大道与大吴路交汇处,,全椒,,"
					
					豪盛·拉菲公馆
						",县城,"
						,价格待定,
					",,,https:http://quanjiao.newhouse.fang.com/loupan/2136157242.htm
[,,全椒,,"
					
					华尔·儒林院
						",县城,"
						,价格待定,
					",,,https:http://quanjiao.newhouse.fang.com/loupan/2136157240.htm
全椒南岳东路和椒陵大道交界处,,全椒,,"
					
					江海美林苑
						",县城,"
							,5100,元/㎡(单价),
							
						",,,https:http://quanjiao.newhouse.fang.com/loupan/2136157250.htm
全椒南屏大道电视台路16号,,全椒,,"
					
					天润雅居
						",县城,"
							,3800,元/㎡(单价),
							
						",,,https:http://quanjiao.newhouse.fang.com/loupan/2136157252.htm
